year,flow,cmd_code,cmd_desc,partner_iso3,partner,value_usd
2013,X,25,"Sal, azufre, boratos (ulexita)",BRA,Brasil,22379991.0
2013,X,25,"Sal, azufre, boratos (ulexita)",CAN,Canada,111105.0
2013,X,25,"Sal, azufre, boratos (ulexita)",CHN,China,10122947.0
2013,X,25,"Sal, azufre, boratos (ulexita)",DEU,Alemania,560807.0
2013,X,25,"Sal, azufre, boratos (ulexita)",ESP,Espania,309946.0
2013,X,25,"Sal, azufre, boratos (ulexita)",GBR,Reino Unido,115655.0
2013,X,25,"Sal, azufre, boratos (ulexita)",JPN,Japon,361972.0
2013,X,25,"Sal, azufre, boratos (ulexita)",ROW,Resto del mundo,46868666.0
2013,X,25,"Sal, azufre, boratos (ulexita)",RUS,Rusia,134585.0
2013,X,25,"Sal, azufre, boratos (ulexita)",USA,Estados Unidos,21977485.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ARE,Emiratos Arabes Unidos,4436789.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ARG,Argentina,2615567.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",BEL,Belgica,158148082.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",BRA,Brasil,1569262.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CAN,Canada,18185831.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CHE,Suiza,727562.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CHL,Chile,1067809.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CHN,China,312756339.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",COL,Colombia,5568407.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",DEU,Alemania,3035148.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ECU,Ecuador,1089584.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ESP,Espania,123498648.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",GBR,Reino Unido,711851.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",IND,India,143097731.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",JPN,Japon,271248181.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",KOR,Corea del Sur,174729970.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",NLD,Paises Bajos,90079040.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",PER,Peru,2501059.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ROW,Resto del mundo,212984312.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",RUS,Rusia,3436831.0
2013,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",USA,Estados Unidos,856551.0
2013,X,27,Combustibles minerales (gas natural),ARE,Emiratos Arabes Unidos,10072037.0
2013,X,27,Combustibles minerales (gas natural),ARG,Argentina,1702201128.0
2013,X,27,Combustibles minerales (gas natural),BEL,Belgica,16033519.0
2013,X,27,Combustibles minerales (gas natural),BRA,Brasil,3637673804.0
2013,X,27,Combustibles minerales (gas natural),CAN,Canada,6349758.0
2013,X,27,Combustibles minerales (gas natural),CHE,Suiza,6829047.0
2013,X,27,Combustibles minerales (gas natural),CHL,Chile,5533187.0
2013,X,27,Combustibles minerales (gas natural),CHN,China,9752316.0
2013,X,27,Combustibles minerales (gas natural),COL,Colombia,13423988.0
2013,X,27,Combustibles minerales (gas natural),DEU,Alemania,5457957.0
2013,X,27,Combustibles minerales (gas natural),ECU,Ecuador,4560438.0
2013,X,27,Combustibles minerales (gas natural),ESP,Espania,14985397.0
2013,X,27,Combustibles minerales (gas natural),GBR,Reino Unido,3226438.0
2013,X,27,Combustibles minerales (gas natural),IND,India,8195564.0
2013,X,27,Combustibles minerales (gas natural),JPN,Japon,7760450.0
2013,X,27,Combustibles minerales (gas natural),KOR,Corea del Sur,5991837.0
2013,X,27,Combustibles minerales (gas natural),NLD,Paises Bajos,28502271.0
2013,X,27,Combustibles minerales (gas natural),PER,Peru,3134874.0
2013,X,27,Combustibles minerales (gas natural),ROW,Resto del mundo,117461452.0
2013,X,27,Combustibles minerales (gas natural),RUS,Rusia,12124852.0
2013,X,27,Combustibles minerales (gas natural),USA,Estados Unidos,22543721.0
2013,X,44,Madera y manufacturas de madera,ARE,Emiratos Arabes Unidos,114671.0
2013,X,44,Madera y manufacturas de madera,ARG,Argentina,19364956.0
2013,X,44,Madera y manufacturas de madera,BEL,Belgica,159363.0
2013,X,44,Madera y manufacturas de madera,CAN,Canada,1111836.0
2013,X,44,Madera y manufacturas de madera,CHL,Chile,142792.0
2013,X,44,Madera y manufacturas de madera,COL,Colombia,213078.0
2013,X,44,Madera y manufacturas de madera,ECU,Ecuador,958593.0
2013,X,44,Madera y manufacturas de madera,IND,India,184945.0
2013,X,44,Madera y manufacturas de madera,JPN,Japon,233035.0
2013,X,44,Madera y manufacturas de madera,KOR,Corea del Sur,239202.0
2013,X,44,Madera y manufacturas de madera,NLD,Paises Bajos,997380.0
2013,X,44,Madera y manufacturas de madera,PER,Peru,13353225.0
2013,X,44,Madera y manufacturas de madera,ROW,Resto del mundo,70135319.0
2013,X,44,Madera y manufacturas de madera,RUS,Rusia,379758.0
2013,X,44,Madera y manufacturas de madera,USA,Estados Unidos,27931039.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",ARE,Emiratos Arabes Unidos,188407523.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",ARG,Argentina,1560958.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",BEL,Belgica,2125870.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",BRA,Brasil,2106882.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",CAN,Canada,50301801.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",CHE,Suiza,157727236.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",CHL,Chile,1254784.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",CHN,China,740732.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",COL,Colombia,987035.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",DEU,Alemania,1482692.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",ECU,Ecuador,337937.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",ESP,Espania,2819664.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",GBR,Reino Unido,2107298.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",IND,India,400957878.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",JPN,Japon,7949873.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",KOR,Corea del Sur,2069911.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",NLD,Paises Bajos,772001.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",PER,Peru,3697114.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",ROW,Resto del mundo,160649615.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",RUS,Rusia,508138.0
2013,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",USA,Estados Unidos,125867461.0
2013,X,80,Estanio y sus manufacturas,ARE,Emiratos Arabes Unidos,1403443.0
2013,X,80,Estanio y sus manufacturas,ARG,Argentina,1001185.0
2013,X,80,Estanio y sus manufacturas,BEL,Belgica,46752334.0
2013,X,80,Estanio y sus manufacturas,BRA,Brasil,69534970.0
2013,X,80,Estanio y sus manufacturas,CAN,Canada,1687154.0
2013,X,80,Estanio y sus manufacturas,CHE,Suiza,874833.0
2013,X,80,Estanio y sus manufacturas,CHL,Chile,284757.0
2013,X,80,Estanio y sus manufacturas,CHN,China,390552.0
2013,X,80,Estanio y sus manufacturas,COL,Colombia,1875764.0
2013,X,80,Estanio y sus manufacturas,DEU,Alemania,497918.0
2013,X,80,Estanio y sus manufacturas,ECU,Ecuador,742024.0
2013,X,80,Estanio y sus manufacturas,ESP,Espania,1333353.0
2013,X,80,Estanio y sus manufacturas,GBR,Reino Unido,321801.0
2013,X,80,Estanio y sus manufacturas,IND,India,406556.0
2013,X,80,Estanio y sus manufacturas,JPN,Japon,1637432.0
2013,X,80,Estanio y sus manufacturas,KOR,Corea del Sur,385161.0
2013,X,80,Estanio y sus manufacturas,NLD,Paises Bajos,43642445.0
2013,X,80,Estanio y sus manufacturas,PER,Peru,268528.0
2013,X,80,Estanio y sus manufacturas,ROW,Resto del mundo,164326665.0
2013,X,80,Estanio y sus manufacturas,RUS,Rusia,2303592.0
2013,X,80,Estanio y sus manufacturas,USA,Estados Unidos,147893708.0
2013,X,99,Otros productos no especificados,ARE,Emiratos Arabes Unidos,3153286.0
2013,X,99,Otros productos no especificados,ARG,Argentina,143148967.0
2013,X,99,Otros productos no especificados,BEL,Belgica,335428.0
2013,X,99,Otros productos no especificados,BRA,Brasil,168389337.0
2013,X,99,Otros productos no especificados,CAN,Canada,2476573.0
2013,X,99,Otros productos no especificados,CHE,Suiza,4381708.0
2013,X,99,Otros productos no especificados,CHL,Chile,113836710.0
2013,X,99,Otros productos no especificados,CHN,China,153249670.0
2013,X,99,Otros productos no especificados,COL,Colombia,3519726.0
2013,X,99,Otros productos no especificados,DEU,Alemania,862644.0
2013,X,99,Otros productos no especificados,ECU,Ecuador,777944.0
2013,X,99,Otros productos no especificados,ESP,Espania,1766541.0
2013,X,99,Otros productos no especificados,GBR,Reino Unido,491761.0
2013,X,99,Otros productos no especificados,IND,India,1698847.0
2013,X,99,Otros productos no especificados,JPN,Japon,1040291.0
2013,X,99,Otros productos no especificados,KOR,Corea del Sur,3371892.0
2013,X,99,Otros productos no especificados,NLD,Paises Bajos,1207477.0
2013,X,99,Otros productos no especificados,PER,Peru,152417576.0
2013,X,99,Otros productos no especificados,ROW,Resto del mundo,585133275.0
2013,X,99,Otros productos no especificados,RUS,Rusia,4393381.0
2013,X,99,Otros productos no especificados,USA,Estados Unidos,249378339.0
2014,M,10,Cereales (trigo),ARG,Argentina,138268704.0
2014,M,10,Cereales (trigo),BRA,Brasil,32135826.0
2014,M,10,Cereales (trigo),ROW,Resto del mundo,74420213.0
2014,M,10,Cereales (trigo),USA,Estados Unidos,69275257.0
2014,M,27,"Combustibles (diesel, gasolinas)",ARG,Argentina,253218083.0
2014,M,27,"Combustibles (diesel, gasolinas)",CHL,Chile,302178170.0
2014,M,27,"Combustibles (diesel, gasolinas)",PER,Peru,139503838.0
2014,M,27,"Combustibles (diesel, gasolinas)",ROW,Resto del mundo,380034823.0
2014,M,27,"Combustibles (diesel, gasolinas)",USA,Estados Unidos,286165086.0
2014,M,30,Productos farmaceuticos,ARG,Argentina,59843433.0
2014,M,30,Productos farmaceuticos,CHN,China,60307870.0
2014,M,30,Productos farmaceuticos,DEU,Alemania,62360163.0
2014,M,30,Productos farmaceuticos,ROW,Resto del mundo,239942997.0
2014,M,30,Productos farmaceuticos,USA,Estados Unidos,101045537.0
2014,M,31,Abonos (fertilizantes),CHN,China,77407707.0
2014,M,31,Abonos (fertilizantes),ROW,Resto del mundo,228230548.0
2014,M,31,Abonos (fertilizantes),RUS,Rusia,63586672.0
2014,M,31,Abonos (fertilizantes),USA,Estados Unidos,49575073.0
2014,M,39,Plasticos y sus manufacturas,BRA,Brasil,142933985.0
2014,M,39,Plasticos y sus manufacturas,CHN,China,170987823.0
2014,M,39,Plasticos y sus manufacturas,ROW,Resto del mundo,329697941.0
2014,M,39,Plasticos y sus manufacturas,USA,Estados Unidos,89280251.0
2014,M,72,"Fundicion, hierro y acero",BRA,Brasil,170604129.0
2014,M,72,"Fundicion, hierro y acero",CHN,China,218804885.0
2014,M,72,"Fundicion, hierro y acero",PER,Peru,74780792.0
2014,M,72,"Fundicion, hierro y acero",ROW,Resto del mundo,268710194.0
2014,M,84,Maquinas y aparatos mecanicos,BRA,Brasil,326715431.0
2014,M,84,Maquinas y aparatos mecanicos,CHN,China,581540944.0
2014,M,84,Maquinas y aparatos mecanicos,DEU,Alemania,157033268.0
2014,M,84,Maquinas y aparatos mecanicos,ROW,Resto del mundo,539942635.0
2014,M,84,Maquinas y aparatos mecanicos,USA,Estados Unidos,279367723.0
2014,M,85,Maquinas y material electrico,BRA,Brasil,130104146.0
2014,M,85,Maquinas y material electrico,CHN,China,491620161.0
2014,M,85,Maquinas y material electrico,ROW,Resto del mundo,485685157.0
2014,M,85,Maquinas y material electrico,USA,Estados Unidos,148990536.0
2014,M,87,Vehiculos automoviles y partes,BRA,Brasil,238205486.0
2014,M,87,Vehiculos automoviles y partes,CHN,China,436288373.0
2014,M,87,Vehiculos automoviles y partes,JPN,Japon,241217111.0
2014,M,87,Vehiculos automoviles y partes,ROW,Resto del mundo,409199031.0
2014,M,87,Vehiculos automoviles y partes,USA,Estados Unidos,140889999.0
2014,M,99,Otros productos no especificados,BRA,Brasil,280999879.0
2014,M,99,Otros productos no especificados,CHN,China,354362008.0
2014,M,99,Otros productos no especificados,PER,Peru,194717561.0
2014,M,99,Otros productos no especificados,ROW,Resto del mundo,775613092.0
2014,M,99,Otros productos no especificados,USA,Estados Unidos,174207460.0
2014,X,02,Carnes (bovina),ARE,Emiratos Arabes Unidos,164691.0
2014,X,02,Carnes (bovina),BEL,Belgica,400311.0
2014,X,02,Carnes (bovina),BRA,Brasil,121792.0
2014,X,02,Carnes (bovina),CHL,Chile,106389.0
2014,X,02,Carnes (bovina),CHN,China,45442000.0
2014,X,02,Carnes (bovina),COL,Colombia,131286.0
2014,X,02,Carnes (bovina),DEU,Alemania,187365.0
2014,X,02,Carnes (bovina),ECU,Ecuador,3081945.0
2014,X,02,Carnes (bovina),ESP,Espania,217685.0
2014,X,02,Carnes (bovina),JPN,Japon,187969.0
2014,X,02,Carnes (bovina),NLD,Paises Bajos,408937.0
2014,X,02,Carnes (bovina),PER,Peru,6184800.0
2014,X,02,Carnes (bovina),ROW,Resto del mundo,9137755.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),ARE,Emiratos Arabes Unidos,436329.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),BEL,Belgica,296017.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),BRA,Brasil,363071.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),CAN,Canada,626815.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),CHE,Suiza,266835.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),CHL,Chile,169561.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),COL,Colombia,942350.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),DEU,Alemania,327917.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),ECU,Ecuador,236760.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),ESP,Espania,20310099.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),GBR,Reino Unido,35812386.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),IND,India,331096.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),JPN,Japon,792382.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),KOR,Corea del Sur,352043.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),NLD,Paises Bajos,38019929.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),PER,Peru,829381.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),ROW,Resto del mundo,70629703.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),RUS,Rusia,137172.0
2014,X,08,Frutas y frutos (castania / nuez del Brasil),USA,Estados Unidos,27574438.0
2014,X,12,Semillas oleaginosas (grano de soya),ARE,Emiratos Arabes Unidos,195171.0
2014,X,12,Semillas oleaginosas (grano de soya),ARG,Argentina,43916000.0
2014,X,12,Semillas oleaginosas (grano de soya),BEL,Belgica,596201.0
2014,X,12,Semillas oleaginosas (grano de soya),BRA,Brasil,201354.0
2014,X,12,Semillas oleaginosas (grano de soya),CAN,Canada,280057.0
2014,X,12,Semillas oleaginosas (grano de soya),CHE,Suiza,429678.0
2014,X,12,Semillas oleaginosas (grano de soya),CHL,Chile,1271241.0
2014,X,12,Semillas oleaginosas (grano de soya),CHN,China,131448.0
2014,X,12,Semillas oleaginosas (grano de soya),COL,Colombia,40244940.0
2014,X,12,Semillas oleaginosas (grano de soya),ECU,Ecuador,350628.0
2014,X,12,Semillas oleaginosas (grano de soya),ESP,Espania,345738.0
2014,X,12,Semillas oleaginosas (grano de soya),GBR,Reino Unido,565319.0
2014,X,12,Semillas oleaginosas (grano de soya),IND,India,180127.0
2014,X,12,Semillas oleaginosas (grano de soya),JPN,Japon,238981.0
2014,X,12,Semillas oleaginosas (grano de soya),KOR,Corea del Sur,414995.0
2014,X,12,Semillas oleaginosas (grano de soya),NLD,Paises Bajos,1019847.0
2014,X,12,Semillas oleaginosas (grano de soya),PER,Peru,45309706.0
2014,X,12,Semillas oleaginosas (grano de soya),ROW,Resto del mundo,84602608.0
2014,X,12,Semillas oleaginosas (grano de soya),RUS,Rusia,117162.0
2014,X,12,Semillas oleaginosas (grano de soya),USA,Estados Unidos,192059.0
2014,X,15,Grasas y aceites (aceite de soya),ARE,Emiratos Arabes Unidos,414479.0
2014,X,15,Grasas y aceites (aceite de soya),ARG,Argentina,1166801.0
2014,X,15,Grasas y aceites (aceite de soya),BEL,Belgica,210313.0
2014,X,15,Grasas y aceites (aceite de soya),BRA,Brasil,341800.0
2014,X,15,Grasas y aceites (aceite de soya),CAN,Canada,737225.0
2014,X,15,Grasas y aceites (aceite de soya),CHE,Suiza,494032.0
2014,X,15,Grasas y aceites (aceite de soya),CHL,Chile,38743960.0
2014,X,15,Grasas y aceites (aceite de soya),CHN,China,461972.0
2014,X,15,Grasas y aceites (aceite de soya),COL,Colombia,97077218.0
2014,X,15,Grasas y aceites (aceite de soya),DEU,Alemania,1852888.0
2014,X,15,Grasas y aceites (aceite de soya),ECU,Ecuador,58109442.0
2014,X,15,Grasas y aceites (aceite de soya),ESP,Espania,1953036.0
2014,X,15,Grasas y aceites (aceite de soya),GBR,Reino Unido,1260695.0
2014,X,15,Grasas y aceites (aceite de soya),IND,India,490351.0
2014,X,15,Grasas y aceites (aceite de soya),JPN,Japon,1671050.0
2014,X,15,Grasas y aceites (aceite de soya),KOR,Corea del Sur,1054169.0
2014,X,15,Grasas y aceites (aceite de soya),NLD,Paises Bajos,266939.0
2014,X,15,Grasas y aceites (aceite de soya),PER,Peru,85310400.0
2014,X,15,Grasas y aceites (aceite de soya),ROW,Resto del mundo,93901906.0
2014,X,15,Grasas y aceites (aceite de soya),RUS,Rusia,130857.0
2014,X,15,Grasas y aceites (aceite de soya),USA,Estados Unidos,548070.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),ARE,Emiratos Arabes Unidos,143166.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),ARG,Argentina,501558.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),BEL,Belgica,528146.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),BRA,Brasil,3187287.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),CAN,Canada,924068.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),CHE,Suiza,1434074.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),CHL,Chile,63911866.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),CHN,China,346174.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),COL,Colombia,251608520.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),DEU,Alemania,433782.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),ECU,Ecuador,165695545.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),ESP,Espania,626613.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),GBR,Reino Unido,3174275.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),IND,India,347076.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),JPN,Japon,357054.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),KOR,Corea del Sur,1008607.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),NLD,Paises Bajos,4961665.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),PER,Peru,222042247.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),ROW,Resto del mundo,95907357.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),RUS,Rusia,8701539.0
2014,X,23,Residuos de la industria alimentaria (torta de soya),USA,Estados Unidos,1725676.0
2014,X,25,"Sal, azufre, boratos (ulexita)",ARE,Emiratos Arabes Unidos,160755.0
2014,X,25,"Sal, azufre, boratos (ulexita)",BRA,Brasil,22933497.0
2014,X,25,"Sal, azufre, boratos (ulexita)",CHN,China,11845356.0
2014,X,25,"Sal, azufre, boratos (ulexita)",COL,Colombia,330301.0
2014,X,25,"Sal, azufre, boratos (ulexita)",DEU,Alemania,405583.0
2014,X,25,"Sal, azufre, boratos (ulexita)",ECU,Ecuador,138355.0
2014,X,25,"Sal, azufre, boratos (ulexita)",ESP,Espania,361542.0
2014,X,25,"Sal, azufre, boratos (ulexita)",GBR,Reino Unido,756426.0
2014,X,25,"Sal, azufre, boratos (ulexita)",IND,India,161115.0
2014,X,25,"Sal, azufre, boratos (ulexita)",NLD,Paises Bajos,461274.0
2014,X,25,"Sal, azufre, boratos (ulexita)",PER,Peru,161720.0
2014,X,25,"Sal, azufre, boratos (ulexita)",ROW,Resto del mundo,45594280.0
2014,X,25,"Sal, azufre, boratos (ulexita)",RUS,Rusia,120578.0
2014,X,25,"Sal, azufre, boratos (ulexita)",USA,Estados Unidos,26556148.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ARE,Emiratos Arabes Unidos,7379815.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ARG,Argentina,7906294.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",BEL,Belgica,154124486.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",BRA,Brasil,1898713.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CAN,Canada,1335300.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CHE,Suiza,7634145.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CHL,Chile,672951.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CHN,China,324967516.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",COL,Colombia,672693.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",DEU,Alemania,4263810.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ECU,Ecuador,339231.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ESP,Espania,130103202.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",GBR,Reino Unido,1983661.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",IND,India,150371816.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",JPN,Japon,278557294.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",KOR,Corea del Sur,172937413.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",NLD,Paises Bajos,94733107.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",PER,Peru,1313819.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ROW,Resto del mundo,196499188.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",RUS,Rusia,3288639.0
2014,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",USA,Estados Unidos,3807327.0
2014,X,27,Combustibles minerales (gas natural),ARE,Emiratos Arabes Unidos,5378256.0
2014,X,27,Combustibles minerales (gas natural),ARG,Argentina,1798393712.0
2014,X,27,Combustibles minerales (gas natural),BEL,Belgica,3637981.0
2014,X,27,Combustibles minerales (gas natural),BRA,Brasil,3958210949.0
2014,X,27,Combustibles minerales (gas natural),CAN,Canada,3683231.0
2014,X,27,Combustibles minerales (gas natural),CHE,Suiza,27439521.0
2014,X,27,Combustibles minerales (gas natural),CHL,Chile,16977907.0
2014,X,27,Combustibles minerales (gas natural),CHN,China,7451113.0
2014,X,27,Combustibles minerales (gas natural),COL,Colombia,9901064.0
2014,X,27,Combustibles minerales (gas natural),DEU,Alemania,24438207.0
2014,X,27,Combustibles minerales (gas natural),ECU,Ecuador,12756969.0
2014,X,27,Combustibles minerales (gas natural),ESP,Espania,6028848.0
2014,X,27,Combustibles minerales (gas natural),GBR,Reino Unido,14296221.0
2014,X,27,Combustibles minerales (gas natural),IND,India,16894776.0
2014,X,27,Combustibles minerales (gas natural),JPN,Japon,2877085.0
2014,X,27,Combustibles minerales (gas natural),KOR,Corea del Sur,13968728.0
2014,X,27,Combustibles minerales (gas natural),NLD,Paises Bajos,10334045.0
2014,X,27,Combustibles minerales (gas natural),PER,Peru,13740469.0
2014,X,27,Combustibles minerales (gas natural),ROW,Resto del mundo,110278460.0
2014,X,27,Combustibles minerales (gas natural),RUS,Rusia,4428379.0
2014,X,27,Combustibles minerales (gas natural),USA,Estados Unidos,7703582.0
2014,X,44,Madera y manufacturas de madera,ARE,Emiratos Arabes Unidos,122617.0
2014,X,44,Madera y manufacturas de madera,ARG,Argentina,18605165.0
2014,X,44,Madera y manufacturas de madera,BEL,Belgica,691170.0
2014,X,44,Madera y manufacturas de madera,CAN,Canada,290205.0
2014,X,44,Madera y manufacturas de madera,CHE,Suiza,557241.0
2014,X,44,Madera y manufacturas de madera,CHL,Chile,174489.0
2014,X,44,Madera y manufacturas de madera,CHN,China,1038911.0
2014,X,44,Madera y manufacturas de madera,IND,India,107682.0
2014,X,44,Madera y manufacturas de madera,KOR,Corea del Sur,103406.0
2014,X,44,Madera y manufacturas de madera,PER,Peru,12636886.0
2014,X,44,Madera y manufacturas de madera,ROW,Resto del mundo,70911996.0
2014,X,44,Madera y manufacturas de madera,RUS,Rusia,166167.0
2014,X,44,Madera y manufacturas de madera,USA,Estados Unidos,26562590.0
2014,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",ARE,Emiratos Arabes Unidos,184356878.0
2014,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",ARG,Argentina,959040.0
2014,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",BEL,Belgica,792796.0
2014,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",BRA,Brasil,2966188.0
2014,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",CAN,Canada,49824411.0
2014,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",CHE,Suiza,178328793.0
2014,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",CHL,Chile,3306459.0
2014,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",CHN,China,1007298.0
2014,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",COL,Colombia,2686056.0
2014,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",DEU,Alemania,1926011.0
2014,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",ECU,Ecuador,9691971.0
2014,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",ESP,Espania,1083940.0
